Time,PopulationSize,CooperatorProportion,MinCooperatorFitness,MaxCooperatorFitness,MeanCooperatorFitness,MinDefectorFitness,MaxDefectorFitness,MeanDefectorFitness,ShannonIndex,SimpsonIndex
0,2166,0.090027700831,3.6,3.6,3.6,2.98,2.98,2.98,0.302601908024,0.836154572172
1,2145,0.0923076923077,3.483,3.6,3.49777272727,2.92,2.98,2.93571587057,0.30784471596,0.832426035503
2,2063,0.0945225399903,3.4812,3.483,3.48134769231,2.92,2.98,2.93176295503,0.312878299878,0.828823941152
3,2163,0.0947757743874,3.4812,3.483,3.48287707317,2.92,2.98,2.93331368744,0.313450140084,0.828413346047
4,2115,0.101654846336,3.477,3.483,3.47746604651,2.9212,2.944,2.93137157895,0.32870390243,0.817357722896
5,2102,0.0951474785918,3.4683,3.477,3.4692135,2.92,3.3016,2.93274100946,0.314288149108,0.827811128181
6,2101,0.0894811994288,3.4683,3.477,3.47313191489,2.92,2.944,2.93246074229,0.301335861934,0.837051371245
7,2106,0.100189933523,2.97135,3.489,3.48261611374,2.92,2.95615,2.93294963061,0.325500099694,0.819696178512
8,2127,0.0921485660555,2.958,3.489,3.46556020408,2.9224,2.95615,2.93356595028,0.307480837495,0.832685584341
9,2135,0.0955503512881,2.958,3.489,3.476225,2.9206,2.95735,2.93303430865,0.315194615539,0.827159036686
10,2113,0.0941788925698,2.94885,3.4848,3.46977437186,2.9206,2.95735,2.93288832288,0.312101095253,0.829381542472
11,2142,0.093370681606,2.97645,3.4848,3.472677,2.9224,2.96005,2.93352062307,0.310267753632,0.830694805155
12,2134,0.0913776944705,2.9652,3.4848,3.46126692308,2.9182,2.96005,2.93278914389,0.305713770458,0.833944377153
13,2151,0.0846118084612,2.9652,3.4884,3.46594862637,2.9182,2.97535,2.93379238192,0.289890983341,0.84509469934
14,2056,0.10359922179,2.99235,3.4956,3.47617746479,2.9182,2.97535,2.93261245252,0.332920056886,0.814267153931
15,2146,0.09412861137,2.99235,3.4956,3.45385321782,2.9206,2.9968,2.93631265432,0.311987261609,0.829463168217
16,2076,0.094894026975,3.00855,3.4854,3.45328629442,2.92,2.9968,2.93400532198,0.313716915548,0.828221698761
17,2148,0.0940409683426,3.00855,3.4896,3.46711188119,2.92,3.01525,2.93684254882,0.311788772119,0.829605470768
18,2145,0.106293706294,2.9901,3.4896,3.46784736842,2.9194,3.01525,2.93353458529,0.338695577367,0.810009291408
19,2181,0.0962861072902,2.9901,3.4896,3.44569,2.9194,3.01525,2.93479710807,0.31684522982,0.825969814334
20,2151,0.0934449093445,3.00045,3.4848,3.46285447761,2.9218,2.986,2.93347869231,0.310436452346,0.830574083476
21,2160,0.101851851852,2.9895,3.4836,3.47666659091,2.9218,2.97865,2.93308386598,0.329132959387,0.817043895748
22,2151,0.0971641097164,2.96415,3.4836,3.46893660287,2.9218,2.97865,2.93258424305,0.318806825349,0.824553509001
23,2116,0.106332703214,2.9283,3.4836,3.47287066667,2.9224,2.9506,2.93211041777,0.338778600479,0.809947881118
24,2070,0.0985507246377,2.9463,3.4758,3.46214852941,2.9224,2.9506,2.93293488746,0.321886870583,0.822323041378
25,2148,0.0963687150838,2.95125,3.4788,3.46971666667,2.92,2.94625,2.93395471406,0.317030165062,0.825836428326
26,2262,0.106984969054,2.9787,3.4788,3.47253595041,2.92,2.9617,2.93302928218,0.340164883763,0.808921629099
27,2117,0.0940009447331,2.976,3.4788,3.45179095477,2.9182,2.9617,2.93125625652,0.311698098692,0.829670465755
28,2162,0.103145235893,2.976,3.4824,3.47511390135,2.9182,2.9617,2.932623672,0.331939308768,0.814987407589
29,2165,0.0868360277136,2.9583,3.4824,3.4637106383,2.9182,2.94625,2.93219567527,0.29515577373,0.841408935991
30,2170,0.0930875576037,2.9583,3.48615,3.47648836634,2.9224,3.3151,2.93157751524,0.309623694638,0.831155471554
31,2073,0.0945489628558,2.96325,3.48615,3.46827780612,2.9224,3.3151,2.93204914758,0.312938001542,0.828781087043
32,2197,0.0955848884843,2.96985,3.48615,3.47378285714,2.9218,3.3112,2.93428495219,0.315272236972,0.827103164845
33,2125,0.0870588235294,2.97045,3.48135,3.46520027027,2.9218,3.30085,2.93253134021,0.295679675885,0.84104083045
34,2096,0.0772900763359,3.4668,3.46755,3.46745277778,2.9206,3.3028,2.93337846432,0.27210038527,0.857367359128
35,2159,0.0898564150069,3.4668,3.4779,3.47714149485,2.9206,3.3118,2.93361526718,0.302205493917,0.836435520622
36,2086,0.0853307766059,3.4563,3.4779,3.45872696629,2.923,3.3118,2.9315004717,0.291599715338,0.84390112966
37,2126,0.0926622765757,3.4563,3.48975,3.48594365482,2.9194,2.944,2.93245785381,0.308654467436,0.831848041849
38,2185,0.102059496568,2.9673,3.48975,3.47322780269,2.9194,2.9533,2.93262859327,0.329584728142,0.816713288544
