Time,PopulationSize,CooperatorProportion,MinCooperatorFitness,MaxCooperatorFitness,MeanCooperatorFitness,MinDefectorFitness,MaxDefectorFitness,MeanDefectorFitness,ShannonIndex,SimpsonIndex
0,2175,0.0887356321839,3.6,3.6,3.6,2.98,2.98,2.98,-0.0,1.0
1,2135,0.0932084309133,3.4842,3.6,3.4964201005,2.9182,2.98,2.93511188017,-0.0,1.0
2,2134,0.0852858481724,2.9892,3.6,3.25879450549,2.899,3.4174,2.94866690574,-0.0,1.0
3,2192,0.0675182481752,2.9274,3.4842,3.09994459459,2.8684,3.4174,2.96521810176,-0.0,1.0
4,2123,0.0838436175224,2.8578,3.3174,3.02471797753,2.8684,3.25,2.97053203085,-0.0,1.0
5,2235,0.0684563758389,2.8536,3.108,2.99405490196,2.8684,3.25,2.9769092219,-0.0,1.0
6,2289,0.0659676714723,2.8272,3.108,2.95083576159,2.8894,3.208,2.97338175865,-0.0,1.0
7,2176,0.0661764705882,2.8302,3.0204,2.91060416667,2.8786,3.1204,2.96795127953,-0.0,1.0
8,2207,0.0747621205256,2.8086,3.0432,2.93726545455,2.8732,3.1432,2.97701674829,-0.0,1.0
9,2205,0.0866213151927,2.8062,3.0558,2.94020104712,2.8732,3.1558,2.98665183714,-0.0,1.0
10,2179,0.0738871041762,2.8062,3.0558,2.92145962733,2.8858,3.1558,2.98566313181,-0.0,1.0
11,2132,0.0633208255159,2.8134,2.991,2.89721777778,2.9002,3.091,2.97775142714,-0.0,1.0
12,2015,0.0501240694789,2.8248,2.955,2.88961782178,2.9134,3.091,2.96982068966,-0.0,1.0
13,2106,0.0541310541311,2.8224,2.9442,2.89032631579,2.9134,3.091,2.96781024096,-0.0,1.0
14,2188,0.0470749542962,2.8182,3.009,2.89979417476,2.905,3.109,2.9700618705,-0.0,1.0
15,2188,0.0438756855576,2.7786,3.009,2.89626875,2.8786,3.109,2.9634208413,-0.0,1.0
16,2083,0.0393662986078,2.805,2.9748,2.87607804878,2.8786,3.109,2.95809205397,-0.0,1.0
17,2178,0.0431588613407,2.808,2.91,2.86895106383,2.905,3.01,2.95850854127,-0.0,1.0
18,2139,0.0341280972417,2.7618,2.961,2.86364383562,2.8618,3.061,2.95910019361,-0.0,1.0
19,2099,0.033825631253,2.7618,2.9742,2.8840056338,2.8618,3.0742,2.95395680473,-0.0,1.0
20,2102,0.0342530922931,2.7618,2.9844,2.890275,2.8618,3.0844,2.9530062069,-0.0,1.0
