Time,PopulationSize,CooperatorProportion,MinCooperatorFitness,MaxCooperatorFitness,MeanCooperatorFitness,MinDefectorFitness,MaxDefectorFitness,MeanDefectorFitness,ShannonIndex,SimpsonIndex
0,2082,0.0960614793468,3.6,3.6,3.6,2.98,2.98,2.98,0.316341955312,0.826332656935
1,2138,0.0954162768943,3.48,3.6,3.49,2.9218,2.98,2.93751137539,0.314893156059,0.827375978004
2,2150,0.11023255814,2.6202,3.6,3.34464303797,2.9104,2.98,2.93173497125,0.347001279732,0.803837317469
3,2081,0.0951465641519,2.5608,3.4962,2.98025454545,2.689,2.98,2.92877185343,0.31428608947,0.827812609036
4,2170,0.0963133640553,2.4126,3.4962,2.8902861244,2.689,2.986,2.93327771545,0.316906258594,0.825925800081
5,2162,0.104070305273,2.4108,3.1092,2.899536,2.7088,2.986,2.93123613836,0.333935394816,0.813520646333
6,2189,0.0895386021014,2.4042,3.1092,2.79341632653,2.7088,2.986,2.93411580532,0.301469015114,0.83695711833
7,2245,0.0810690423163,2.406,3.1092,2.74077692308,2.755,2.9674,2.93456519632,0.281372611529,0.851006294612
8,2177,0.0679834634819,2.4216,2.907,2.72116621622,2.8186,2.9674,2.93477762445,0.248391279873,0.87327657565
9,2139,0.0565684899486,2.4042,2.871,2.62749917355,2.8186,2.962,2.9343185332,0.217419292317,0.893263008213
10,2143,0.0522631824545,2.4042,2.7756,2.56534285714,2.8342,2.9758,2.93764460857,0.205125883875,0.900936515572
11,2175,0.0436781609195,2.4108,2.6946,2.53782315789,2.9062,2.9758,2.93844596154,0.17946233253,0.916459241644
12,2124,0.0386064030132,2.4012,2.6946,2.48672926829,2.917,2.9758,2.93772908913,0.163489647112,0.925768102681
13,2105,0.0289786223278,2.403,2.6514,2.47035737705,2.9164,2.971,2.93898395303,0.131173633423,0.943722276448
14,2166,0.0221606648199,2.4036,2.5578,2.433625,2.9164,2.971,2.93794815864,0.106332926668,0.956660860491
15,2051,0.0180399804973,2.403,2.4504,2.42886486486,2.9074,2.9644,2.93489572989,0.0903097681403,0.964570920798
16,2031,0.0172328902019,2.4048,2.4414,2.42592,2.9074,2.9644,2.93578216433,0.0870651991641,0.966128164606
17,2071,0.0111057460164,2.4054,2.4558,2.42984347826,2.9074,2.9698,2.93663359375,0.0610229547704,0.978035183156
18,2056,0.00875486381323,2.4084,2.4408,2.42826666667,2.9074,2.9698,2.9341656526,0.0501982494684,0.982643567654
19,1996,0.00501002004008,2.409,2.4252,2.4159,2.9074,2.965,2.93371057402,0.0315320949898,0.990030160521
20,1987,0.00402617010569,2.4072,2.4156,2.41005,2.908,2.9566,2.93354623547,0.0262221395418,0.99198007988
21,1959,0.00357325165901,2.4078,2.4198,2.41294285714,2.908,2.9542,2.93372961066,0.0236995577226,0.992879032937
22,1952,0.00563524590164,2.403,2.4186,2.412,2.9158,2.9614,2.93476939722,0.0348026676227,0.988793020189
23,2040,0.00637254901961,2.4036,2.4186,2.40983076923,2.9164,2.9614,2.93518056241,0.0385702522769,0.987336120723
24,2061,0.00388161086851,2.4054,2.4234,2.411475,2.9158,2.9518,2.93314505602,0.0254228499476,0.992266912069
25,2026,0.000493583415597,2.406,2.406,2.406,2.9134,2.9518,2.93217185185,0.00425151621544,0.999013320418
26,2004,0.0,nan,nan,nan,2.9134,2.9458,2.93174670659,-0.0,1.0
27,2024,0.0,nan,nan,nan,2.9134,2.9452,2.9320687747,-0.0,1.0
28,2010,0.0,nan,nan,nan,2.9134,2.944,2.93160268657,-0.0,1.0
29,1967,0.0,nan,nan,nan,2.9134,2.9476,2.93196827656,-0.0,1.0
30,1928,0.0,nan,nan,nan,2.9122,2.9476,2.93302572614,-0.0,1.0
31,2001,0.0,nan,nan,nan,2.911,2.9482,2.93402638681,-0.0,1.0
