Time,PopulationSize,CooperatorProportion,MinCooperatorFitness,MaxCooperatorFitness,MeanCooperatorFitness,MinDefectorFitness,MaxDefectorFitness,MeanDefectorFitness,ShannonIndex,SimpsonIndex
0,2090,0.0933014354067,3.6,3.6,3.6,2.98,2.98,2.98,0.310110317871,0.830807444885
1,2062,0.090203685742,3.48285,3.6,3.49292741935,2.9236,2.98,2.93714581557,0.303008824433,0.835866038359
2,2135,0.0838407494145,3.02745,3.6,3.42592709497,2.9236,3.2893,2.93833374233,0.288051031513,0.846377043696
3,2081,0.0860163382989,2.97495,3.48285,3.42501284916,2.9218,3.3028,2.93914179811,0.293222882794,0.842764944311
4,2108,0.0915559772296,3.01395,3.4632,3.39898523316,2.9218,3.2953,2.94117953003,0.306123081838,0.833653039474
5,2144,0.101679104478,3.01395,3.4539,3.3582853211,2.9218,3.2953,2.94088637072,0.328756757,0.81731907162
6,2166,0.104801477378,3.0036,3.4716,3.38492048458,2.9176,3.3067,2.9462503868,0.335506597698,0.812363744566
7,2178,0.103764921947,2.94555,3.4716,3.36094115044,2.9176,3.3067,2.94420540471,0.333277466502,0.81400447416
8,2180,0.106422018349,2.93205,3.4812,3.37178211207,2.9206,3.313,2.94733988706,0.338968689062,0.809807255282
9,2166,0.120036934441,2.94615,3.4812,3.33207,2.9206,3.313,2.94990634837,0.366998574109,0.788743862377
10,2254,0.11091393079,2.9466,3.4812,3.2926644,2.9206,3.29005,2.95613241018,0.348421873959,0.802775938507
11,2198,0.121929026388,2.9454,3.45015,3.28945074627,2.9206,3.2956,2.95926036269,0.370750903461,0.785875322176
12,2283,0.110819097678,2.95095,3.45015,3.26136343874,2.9218,3.2956,2.96286756158,0.34822443896,0.802923549464
13,2145,0.124009324009,2.8404,3.4071,3.25502706767,2.9212,3.26635,2.9551790314,0.373925475262,0.783439559663
14,2272,0.138644366197,2.8554,3.41415,3.26287571429,2.9212,3.2707,2.96629596321,0.400883795513,0.762429716946
15,2265,0.141721854305,2.8593,3.41415,3.2310588785,2.9212,3.2707,2.96787893519,0.405684137174,0.758628130345
16,2309,0.15114768298,2.8518,3.41415,3.2211743553,2.9176,3.2707,2.97398614796,0.423197079789,0.744606048488
17,2293,0.154819014392,2.9541,3.4092,3.21196056338,2.9176,3.26725,2.97495712074,0.430977875081,0.738299825651
18,2405,0.163825363825,2.94735,3.40365,3.21575177665,2.9176,3.26725,2.98365683739,0.44595911223,0.726026772014
19,2322,0.157622739018,2.95515,3.40365,3.22231721311,2.9218,3.259,2.98181756135,0.435706729102,0.734444377675
20,2337,0.152332049636,2.9571,3.41475,3.22740252809,2.9224,3.27085,2.98131456335,0.426733026583,0.74174600742
21,2365,0.153065539112,2.9469,3.41475,3.21082748619,2.9224,3.27085,2.97906704943,0.427989926711,0.740727040303
22,2400,0.165,2.94885,3.41475,3.18679280303,2.9254,3.26455,2.98165351796,0.447868785538,0.72445
23,2409,0.175176421752,2.94615,3.41475,3.18194395735,2.9254,3.25135,2.98319952189,0.463999891169,0.711020713972
24,2475,0.193131313131,2.96085,3.3864,3.17862238494,2.9248,3.241,2.99260638458,0.490731677846,0.688336781961
25,2490,0.210040160643,2.95365,3.3864,3.19991042065,2.9224,3.2428,3.00018754448,0.514009875612,0.66815341688
26,2525,0.193663366337,2.94375,3.3726,3.19228619632,2.9224,3.2428,3.00274739686,0.491491494862,0.687684266248
27,2451,0.194206446348,2.95335,3.3726,3.19349086134,2.9206,3.24535,3.00040789873,0.495188227815,0.68686125664
28,2353,0.199320017,2.95365,3.3723,3.19756982942,2.9206,3.24535,3.00099482484,0.499458320781,0.680816904354
29,2454,0.223716381418,2.94345,3.3702,3.20411420765,2.9206,3.24415,3.00138850394,0.532078084499,0.652215267856
30,2638,0.225170583776,2.9508,3.3702,3.21233560606,2.9176,3.24415,3.0112816047,0.533374728953,0.651062416045
31,2477,0.235365361324,2.95005,3.3702,3.20454468268,2.9176,3.24415,3.00892845829,0.545678531582,0.640062983974
32,2559,0.234857366159,2.95005,3.32865,3.20467412646,2.9248,3.24415,3.01461782431,0.545079264348,0.640601232561
33,2604,0.239247311828,2.94135,3.32865,3.20455810594,2.9248,3.21535,3.01585159011,0.550210765727,0.635983928778
34,2585,0.245647969052,2.95005,3.33945,3.1993223622,2.9269,3.21535,3.02173007692,0.560386354582,0.62920015414
35,2598,0.236720554273,2.95275,3.3372,3.18966804878,2.9269,3.2206,3.02264916793,0.550126558764,0.638450196486
36,2599,0.227395151982,2.95005,3.3372,3.18786928934,2.9269,3.2206,3.02302975598,0.541255472886,0.648278017369
37,2593,0.226378711917,2.9472,3.3372,3.16455613288,2.9248,3.2206,3.02017270688,0.537707414329,0.649562908474
38,2598,0.210546574288,2.9562,3.3141,3.16275219378,2.9239,3.2188,3.02171886884,0.521842861602,0.667082987387
39,2531,0.223627024891,2.96085,3.29535,3.16732340989,2.9239,3.205,3.01997053435,0.540861818095,0.652062196445
40,2639,0.234558544903,2.9472,3.29535,3.16364103393,2.929,3.205,3.0226425495,0.557529758958,0.639862091365
41,2565,0.240935672515,2.9586,3.3243,3.1578184466,2.9266,3.193,3.02257511556,0.56532532128,0.633112410656
42,2662,0.246055597295,2.96295,3.3243,3.16718358779,2.9242,3.1891,3.0255038864,0.572510679528,0.627695292457
43,2697,0.265850945495,2.961,3.30525,3.17998451883,2.9242,3.1891,3.02988795455,0.59014157179,0.608672705044
44,2680,0.280223880597,2.95725,3.3162,3.19142516644,2.9242,3.1837,3.03893475894,0.600464035338,0.595978224549
45,2674,0.286462228871,2.96055,3.2931,3.18393759791,2.9242,3.1879,3.04464882075,0.601810892849,0.590982781644
46,2740,0.288321167883,2.98545,3.29145,3.18561626582,2.9242,3.1894,3.047978,0.600641630969,0.589615855933
47,2696,0.303412462908,2.98845,3.29145,3.18754290954,2.9266,3.1894,3.05078658147,0.613728008239,0.57729331948
48,2800,0.304642857143,2.9691,3.2982,3.1928982415,2.9272,3.1951,3.05832187982,0.614747010638,0.576328826531
49,2835,0.314638447972,2.94375,3.2982,3.18677606502,2.9272,3.1951,3.05562547607,0.622761820253,0.568717809941
50,2870,0.318118466899,2.97555,3.27465,3.19128088719,2.9212,3.1951,3.06283196219,0.625443067925,0.566161784166
51,2794,0.314602720115,2.95935,3.26895,3.19164317406,2.9212,3.1771,3.06255075718,0.622734002359,0.568744302778
52,2829,0.319901025097,2.95725,3.27045,3.18911220994,2.9212,3.175,3.0616495842,0.626794830571,0.564871281522
53,2853,0.320715036803,2.94945,3.29805,3.19825672131,2.9278,3.1957,3.06615541796,0.627407257804,0.564286196057
54,2789,0.338472570814,2.96655,3.30345,3.20040238347,2.9278,3.1969,3.06532398374,0.640017140752,0.552182220759
55,2977,0.338595901915,2.96025,3.30585,3.21482708333,2.9314,3.1993,3.07050134586,0.640099751993,0.552102565757
56,2972,0.32065948856,2.9505,3.30585,3.20143976915,2.9314,3.1993,3.06810482912,0.627365562447,0.564326038087
57,2873,0.320918900104,2.9667,3.3039,3.20440883948,2.93995,3.1993,3.06540489493,0.627560159336,0.56414008068
58,2879,0.314692601598,2.5662,3.3141,3.20847798013,2.93995,3.2044,3.06216092245,0.625516195291,0.568459292663
59,2765,0.30705244123,2.9655,3.342,3.20628922261,2.9455,3.2245,3.05694044885,0.61672192129,0.574457520871
60,2737,0.308732188528,2.94795,3.342,3.19559609467,2.938,3.2245,3.0559122093,0.618082503932,0.573166751411
61,2902,0.317367332874,2.9595,3.3252,3.20150700326,2.938,3.2245,3.05657473498,0.624869078206,0.566709382203
62,2851,0.328305857594,2.93985,3.336,3.20565016026,2.93155,3.2197,3.0567243342,0.632972373172,0.558957757073
63,2898,0.332298136646,2.96925,3.3426,3.20495498442,2.93155,3.2233,3.06433689922,0.635794212206,0.556247829945
64,2939,0.337529772031,2.9724,3.3426,3.21084828629,2.9272,3.2236,3.06411818182,0.639383377584,0.552793149952
65,2867,0.361004534356,2.97705,3.36825,3.21218115942,2.926,3.24175,3.06402325328,0.65399397887,0.538639478939
66,2959,0.373774923961,2.9559,3.36825,3.22119344485,2.926,3.24175,3.07631206152,0.660934234796,0.531865539642
67,3016,0.383620689655,2.9805,3.36825,3.23237359551,2.926,3.2353,3.08356584185,0.66580884135,0.527088287753
68,2990,0.390969899666,2.94765,3.35835,3.23253721129,2.9308,3.23545,3.09066441516,0.66917995831,0.523775125558
69,3033,0.382459610946,2.98515,3.3615,3.23340387931,2.9308,3.23695,3.09223523759,0.6652553965,0.527631486118
70,3094,0.39010989011,2.98515,3.4122,3.22590086993,2.9356,3.24535,3.08686208267,0.671413725665,0.523899709553
71,3084,0.38813229572,2.98515,3.4122,3.23279661654,2.9284,3.26005,3.0929872814,0.675470044715,0.524129602433
72,3045,0.408210180624,2.9772,3.396,3.23015297667,2.9284,3.26005,3.08927150388,0.681081495619,0.516315368002
