Time,PopulationSize,CooperatorProportion,MinCooperatorFitness,MaxCooperatorFitness,MeanCooperatorFitness,MinDefectorFitness,MaxDefectorFitness,MeanDefectorFitness,ShannonIndex,SimpsonIndex
0,2047,0.0928187591597,3.6,3.6,3.6,2.98,2.98,2.98,-0.0,1.0
1,2100,0.0957142857143,3.486,3.6,3.50244776119,2.923,2.98,2.93820221169,-0.0,1.0
2,2148,0.0917132216015,3.4794,3.6,3.48177258883,2.9158,2.98,2.93319415684,-0.0,1.0
3,2138,0.104303086997,3.4794,3.6,3.48268520179,2.9158,2.98,2.93132950392,-0.0,1.0
4,2092,0.0984703632887,3.4662,3.4818,3.46784271845,2.92,2.9416,2.93206903499,-0.0,1.0
5,2024,0.0948616600791,2.8404,3.4818,3.472353125,2.92,2.9416,2.933275,-0.0,1.0
6,2082,0.103266090298,2.8578,3.486,3.47036372093,2.92,2.9578,2.93520728441,-0.0,1.0
7,2091,0.0927785748446,2.8524,3.486,3.46225670103,2.9224,2.9578,2.93470332103,-0.0,1.0
8,2154,0.100278551532,2.8374,3.4866,3.467875,2.9194,2.9536,2.93432383901,-0.0,1.0
9,2193,0.0916552667579,2.847,3.4866,3.45477313433,2.9194,2.9608,2.93438674699,-0.0,1.0
10,2177,0.0868167202572,2.853,3.4866,3.47297142857,2.9224,2.9608,2.93269205231,-0.0,1.0
11,2229,0.105428443248,2.8278,3.489,3.47457702128,2.9158,2.9608,2.93169097292,-0.0,1.0
12,2124,0.0974576271186,2.8422,3.489,3.44484927536,2.9146,2.9476,2.93182253521,-0.0,1.0
13,2192,0.107664233577,2.847,3.489,3.45836186441,2.9146,2.965,2.93489386503,-0.0,1.0
14,2187,0.114311842707,2.847,3.4812,3.4388664,2.9146,2.965,2.93417728446,-0.0,1.0
15,2103,0.0979553019496,2.859,3.4812,3.42020970874,2.9206,2.9692,2.93463120717,-0.0,1.0
16,2136,0.10393258427,2.8542,3.4842,3.4246,2.9206,3.0124,2.93648808777,-0.0,1.0
17,2236,0.113148479428,2.8458,3.4842,3.42396521739,2.9218,3.07,2.9383591528,-0.0,1.0
18,2094,0.111270296084,2.8458,3.4842,3.4082111588,2.9218,3.0952,2.93977162816,-0.0,1.0
19,2142,0.0989729225023,2.8488,3.4812,3.41863018868,2.9242,3.0952,2.94013948187,-0.0,1.0
20,2200,0.110909090909,2.8452,3.4878,3.42812704918,2.9242,3.0856,2.93854233129,-0.0,1.0
21,2074,0.100289296046,2.9856,3.4878,3.406725,2.923,3.5662,2.94046430868,-0.0,1.0
22,2114,0.09697256386,2.9778,3.4824,3.43196195122,2.923,3.5824,2.94017496071,-0.0,1.0
23,2194,0.10711030082,2.958,3.4848,3.43754808511,2.923,3.5848,2.93865145482,-0.0,1.0
24,2172,0.105432780847,2.9574,3.4848,3.41245414847,2.9218,3.5638,2.93821029336,-0.0,1.0
25,2192,0.105383211679,2.9556,3.4848,3.42618701299,2.9218,3.5686,2.93901213666,-0.0,1.0
26,2103,0.09272467903,2.8476,3.4686,3.40770461538,2.9218,3.5536,2.93877484277,-0.0,1.0
27,2109,0.0910384068279,2.8434,3.471,3.421315625,2.9218,3.571,2.93946478873,-0.0,1.0
28,2119,0.100047192072,2.8446,3.4722,3.44513773585,2.9224,3.5722,2.9377954903,-0.0,1.0
29,2117,0.0897496457251,2.8938,3.4722,3.44266421053,2.9206,3.5662,2.93712506487,-0.0,1.0
30,2133,0.0975152367557,2.8998,3.4728,3.45566826923,2.9206,2.9998,2.93497007792,-0.0,1.0
31,2075,0.0896385542169,2.8698,3.4788,3.47159677419,2.9206,2.9998,2.93343218634,-0.0,1.0
32,2049,0.0902879453392,3.4728,3.4896,3.48871783784,2.9242,2.9698,2.93357339056,-0.0,1.0
33,2134,0.0866916588566,3.4788,3.4896,3.48892864865,2.9236,2.9698,2.93338286301,-0.0,1.0
34,2186,0.102012808783,3.489,3.489,3.489,2.917,2.9422,2.93133153337,-0.0,1.0
35,2121,0.0938236680811,3.4662,3.489,3.46872060302,2.917,2.9422,2.93120707596,-0.0,1.0
36,2156,0.0885899814471,3.4662,3.489,3.47973926702,2.917,2.9428,2.93186473282,-0.0,1.0
37,2141,0.0859411489958,3.4806,3.4854,3.48511304348,2.9188,2.9428,2.93092263669,-0.0,1.0
38,2082,0.0926993275696,3.4806,3.4896,3.48920207254,2.9236,2.9428,2.93111826363,-0.0,1.0
39,2242,0.0892060660125,3.4806,3.4896,3.484593,2.9236,2.9434,2.93261674829,-0.0,1.0
40,2119,0.0910806984427,3.48,3.4896,3.48062176166,2.9182,2.9434,2.92929501558,-0.0,1.0
41,2175,0.0970114942529,3.48,3.4842,3.48382180095,2.9182,2.9452,2.93179439919,-0.0,1.0
42,2098,0.093422306959,2.8422,3.4842,3.46550510204,2.9212,2.9452,2.93132996845,-0.0,1.0
43,2112,0.094696969697,2.8686,3.4842,3.476973,2.9212,2.9686,2.93353138075,-0.0,1.0
44,2101,0.101380295098,2.8374,3.4842,3.46085352113,2.92,2.9686,2.93344502119,-0.0,1.0
45,2180,0.0834862385321,2.8374,3.4842,3.45652087912,2.92,2.9686,2.93452762763,-0.0,1.0
46,2100,0.0938095238095,2.8434,3.4956,3.46125380711,2.9158,2.9758,2.9330001051,-0.0,1.0
