Time,PopulationSize,CooperatorProportion,MinCooperatorFitness,MaxCooperatorFitness,MeanCooperatorFitness,MinDefectorFitness,MaxDefectorFitness,MeanDefectorFitness,ShannonIndex,SimpsonIndex
0,92,0.532608695652,0.9,0.9,0.9,1.0,1.0,1.0,-0.0,1.0
1,12275,0.729613034623,0.9,0.9,0.9,1.0,1.0,1.0,-0.0,1.0
2,23057,0.730927700915,0.9,1.2,0.900020444431,1.0,1.00015,1.00000132979,0.000479060719272,0.999913262209
3,36034,0.727895876117,0.9,1.2,0.900031190667,1.0,1.00015,1.00000078021,0.00063785260943,0.999888998349
4,49792,0.73421433162,0.9,1.2,0.900050463647,1.0,1.3,1.00002366631,0.00160540220237,0.999718854535
5,62452,0.729776468328,0.9,1.2,0.900245362691,1.0,1.30015,1.00005473453,0.00591467824573,0.998719691545
6,73960,0.726757706869,0.9,1.2,0.901057191494,1.0,1.3,1.00006841259,0.0191709579963,0.994793513501
7,81158,0.71837650016,0.9,1.2,0.901745808892,1.0,1.3,1.00010663283,0.0294096029968,0.991482268935
8,86153,0.71456594663,0.9,1.20015,0.903519805237,1.0,1.30015,1.00014881054,0.0518625977169,0.983097540669
9,88819,0.703036512458,0.9,1.2,0.90365338869,1.0,1.30225,1.00027433462,0.0542648009468,0.982512372495
10,90059,0.70298359964,0.9,1.20015,0.903928298847,1.0,1.3045,1.0002486392,0.0569195774563,0.981333605196
11,91368,0.694685228964,0.9,1.20015,0.904041539577,1.0,1.30465,1.00031197484,0.0588965229606,0.980885751771
12,92154,0.690919547714,0.9,1.20195,0.904356791946,1.0,1.3021,1.00031158059,0.0632989069669,0.979571898765
13,92244,0.680315250856,0.9,1.2036,0.904740406342,1.0,1.3057,1.00043608295,0.0686557226164,0.977884665961
14,91930,0.674752529098,0.9,1.2051,0.904979264872,1.0,1.3066,1.00041055853,0.07087286965,0.9771053205
15,91794,0.668671154977,0.9,1.2051,0.905838179374,1.0,1.30675,1.00052622805,0.0818324331235,0.973271987909
16,91193,0.660960819361,0.9,1.20495,0.907158405641,1.0,1.30675,1.00074907821,0.0983779129271,0.967401874412
17,91387,0.652839025244,0.9,1.21005,0.907543246845,1.0,1.3129,1.00088798147,0.103728249668,0.96586284711
18,90840,0.644143549097,0.9,1.21545,0.908473264518,1.0,1.3126,1.00115652107,0.114870391604,0.961807657373
19,89891,0.636982567777,0.9,1.21815,0.90914297927,1.0,1.3201,1.00124630271,0.122092573409,0.959289902415
20,89994,0.628575238349,0.9,1.21815,0.910487812898,1.0,1.3201,1.00155011219,0.137845129449,0.953569472432
