Time,PopulationSize,CooperatorProportion,MinCooperatorFitness,MaxCooperatorFitness,MeanCooperatorFitness,MinDefectorFitness,MaxDefectorFitness,MeanDefectorFitness,ShannonIndex,SimpsonIndex
0,2065,0.0900726392252,3.6,3.6,3.6,2.98,2.98,2.98,0.302705851541,0.836080882224
1,2136,0.0969101123596,3.4884,3.6,3.49594782609,2.9248,2.98,2.93760435459,0.318240261831,0.824962915036
2,2118,0.0963172804533,3.4758,3.6,3.47862352941,2.923,2.98,2.93240658307,0.316915026833,0.825919476121
3,2159,0.097730430755,2.9499,3.4884,3.47063744076,2.9218,2.98,2.93246586242,0.320067409028,0.823641612681
4,2160,0.0958333333333,2.9466,3.4782,3.4734173913,2.9218,2.9416,2.93215499232,0.315830203823,0.826701388889
5,1978,0.0945399393327,3.4758,3.4776,3.47735935829,2.9218,2.95525,2.93222303183,0.312917614082,0.828795721593
6,2020,0.0866336633663,3.4758,3.4845,3.483888,2.9218,3.3136,2.9350195122,0.294679373498,0.841743456524
7,2149,0.0944625407166,3.4776,3.49215,3.49140738916,2.923,2.94505,2.934361074,0.312742703041,0.828921261764
8,2158,0.103336422614,3.4782,3.49215,3.47944506726,2.9206,2.94505,2.93155124031,0.332352601514,0.81468398725
9,2175,0.0887356321839,2.95215,3.4782,3.45569300518,2.9206,2.9428,2.93208763875,0.299602736456,0.83827676047
10,2023,0.10479485912,2.95215,3.48465,3.47419245283,2.9194,3.3139,2.93232625621,0.33549240145,0.812374206756
11,2084,0.0897312859885,2.98725,3.48465,3.45106524064,2.9194,3.3007,2.93653645229,0.301915675753,0.836640835393
12,2095,0.0863961813842,2.94675,3.4818,3.45840497238,2.9224,3.313,2.93586912226,0.294119640236,0.842136237547
13,2168,0.0913284132841,2.94465,3.48375,3.46622045455,2.9242,3.3142,2.93545494924,0.305600560489,0.834024931578
14,2182,0.0976168652612,2.997,3.48375,3.46578873239,2.9188,3.3142,2.93413915693,0.31981491381,0.823824374244
15,2109,0.0962541488857,2.946,3.48375,3.45205935961,2.9188,3.2962,2.93290936516,0.31677366305,0.826021424584
16,2153,0.0998606595448,2.946,3.48375,3.44622348837,2.9188,3.3064,2.93423421053,0.324776703209,0.82022298356
17,2055,0.107542579075,2.94825,3.47625,3.44117036199,2.9188,3.307,2.93526491276,0.341346460117,0.808045654478
18,2180,0.100917431193,2.9382,3.47625,3.44999113636,2.9248,2.9788,2.93828982143,0.327094112408,0.818533793452
19,2127,0.0916784203103,2.9385,3.47535,3.44048384615,2.923,2.9788,2.93456374224,0.306403972012,0.833453024881
20,2200,0.0981818181818,2.9385,3.48705,3.44976597222,2.923,3.31555,2.9353563256,0.321069554281,0.822915702479
21,2181,0.0976616231087,2.94855,3.48705,3.4488528169,2.9218,3.3073,2.93463605183,0.319914443397,0.823752339039
22,2066,0.104065827686,2.94885,3.48705,3.44583209302,2.9146,3.3037,2.93528727715,0.333925755381,0.813527737611
23,2178,0.111570247934,2.94915,3.4761,3.44130493827,2.9146,3.30325,2.93741069767,0.349785778101,0.80175534458
24,2120,0.0995283018868,2.95515,3.47055,3.4305021327,2.9146,3.29305,2.93653174437,0.324045308866,0.820755161979
25,2060,0.0990291262136,2.967,3.47355,3.44040294118,2.9242,3.3064,2.93656966595,0.322944493864,0.82155528325
26,2134,0.0876288659794,2.967,3.47355,3.44768903743,2.9218,3.3064,2.9378375963,0.297017285277,0.840099904347
27,2157,0.106165971256,2.9862,3.4833,3.45037008734,2.9212,3.3133,2.9348971473,0.338423521706,0.810210484393
28,2128,0.101973684211,2.9862,3.4833,3.439259447,2.9212,3.2992,2.93652150706,0.329398084878,0.816849896122
